id,num_vertices,num_faces,volume,surface_area,average_edge_length,genus,max_ver_xdisp,max_ver_ydisp,max_ver_zdisp,max_ver_magdisp,max_ver_stress,max_hor_xdisp,max_hor_ydisp,max_hor_zdisp,max_hor_magdisp,max_hor_stress,max_dia_xdisp,max_dia_ydisp,max_dia_zdisp,max_dia_magdisp,max_dia_stress,max_tor_xdisp,max_tor_ydisp,max_tor_zdisp,max_tor_magdisp,max_tor_stress,category,num_tets,mass,download_file,link_name,author,author_id,test_split_0,test_split_1,test_split_2
523,32878,65792,93929.92959631488,32668.85148023625,0.9892325610095324,10.0,1.574531,0.5467702,2.019075,2.421582,2129.872,0.1544466,0.4078673,0.7340935,2.687009,1382.828,0.008616816,0.3490332,0.6569421,0.6919242,930.5162,0.6747183,0.163558,0.4347773,0.7898149,795.496,butterfly,427178,0.4198667852955275,500.stp,number-539-1,Martin Dirker,martin.dirker,True,False,False
524,33992,68020,93871.24483348572,32581.658617070305,0.9738580833773656,10.0,1.579138,0.5042964,2.018778,2.416403,1886.427,0.1551498,0.4319879,0.7363377,2.705851,1235.649,0.008401492,0.3114571,0.6541874,0.6774808,923.83,0.6913404,0.1653901,0.4449653,0.8103439,804.4738,butterfly,431610,0.4196044644056812,539.stp,number-539-1,Martin Dirker,martin.dirker,True,False,False
525,48748,97516,319175.3757226629,76415.44310028655,1.29706945577403,6.0,0.1651208,0.08784671,0.3279679,0.350822,505.3881,0.005237739,0.03306223,0.05001132,0.2059433,290.8276,0.02111795,0.1022117,0.1950325,0.2196545,237.9907,0.08404414,0.006133189,0.0552072,0.1663958,332.4192,block,699886,1.4267139294803033,bracket ITERc.stp,three-designs-by-nikhil-1,NIKHIL KHOBRAGADE,nikhil.khobragade-1,False,True,False
527,50522,101064,288419.7310761756,79754.61447970984,1.3052459703064974,6.0,0.1801567,0.1047777,0.3830222,0.4083007,487.6982,0.005392245,0.02877621,0.04988739,0.2119307,263.3846,0.02432556,0.1136242,0.2443959,0.2689998,331.3778,0.08913908,0.007047315,0.05907819,0.179582,323.0624,block,660979,1.289236197910505,bracket ITERa.stp,three-designs-by-nikhil-1,NIKHIL KHOBRAGADE,nikhil.khobragade-1,False,False,True
533,23999,48186,68189.73892535301,31912.84118283576,1.1683594905848178,48.0,1.3084,0.2107592,1.52351,1.819848,1372.645,0.02848734,0.1481197,0.3484659,1.975122,1687.675,0.004858965,0.198022,0.3136082,0.388899,956.5623,0.6969016,0.1964919,0.525259,0.8534799,1270.922,beam,339500,0.304808132996328,iter8finaldesign.stp,ge-bracket-v3-2,Chris Smith and Jef Draup,chris.smith.and.jef.draup-1,False,False,True
534,14687,29394,112160.77647095006,30697.54343132529,1.5064614737482935,6.0,1.230065,0.4946451,1.515183,1.825634,1302.436,0.05004241,0.3172093,0.407669,1.89509,1146.872,0.003045829,0.2538697,0.3555844,0.4517978,722.0164,0.3918065,0.02150605,0.3311183,0.5798132,438.3833,butterfly,150631,0.5013586708251468,v1.8.STEP,ge-jet-engine-bracket-v2-3,pwanst,pwanst-1,True,False,False
535,20914,41860,211247.9836613112,56908.64568857472,1.7613632800064274,9.0,0.3459997,0.1371746,0.5991458,0.6513906,773.3437,0.0175404,0.07159738,0.09853964,0.5853777,467.7578,0.01251805,0.136027,0.2988577,0.3611234,507.7751,0.124481,0.01503693,0.08025633,0.2951584,336.8348,block,218977,0.9442784869660612,GE_JET_ENGINE_BRACKET-001.IGS,ge-jet-engine-bracket-challenge-24,Winroth LLC,winroth.llc-1,False,False,False
536,24596,49228,93580.28150729206,33551.811860035974,1.1632174018290875,10.0,0.8796608,0.2134328,1.147009,1.343085,1427.534,0.008175895,0.1194402,0.07299445,1.118422,978.2043,0.1207144,0.1847784,0.385024,0.4218121,550.0212,0.2482919,0.07794631,0.2020402,0.3297811,342.8101,beam,266278,0.4183038583375955,GE Final AmTech.stp,ge-engine-turtle-legs-1,Paolo Minetola,paolo.minetola-1,False,False,True
537,19589,39198,309276.4059978541,53065.92150425991,1.742144718131349,6.0,0.1667034,0.06542043,0.2788486,0.3051979,604.9891,0.005445582,0.02753237,0.06768217,0.2204327,334.6461,0.0145559,0.07432819,0.1405629,0.1594679,301.5991,0.08575056,0.01382506,0.05841303,0.166514,311.9832,block,238354,1.3824655348104078,Jet Engine_edit01.SLDPRT,bracket-17,A0I0A,a0i0a-1,False,True,False
538,19835,39690,309271.48228847474,53066.329836745135,1.731743038716184,6.0,0.1669181,0.0676719,0.2798003,0.3066231,567.2155,0.005431903,0.02617825,0.06742421,0.2191125,321.0788,0.01541559,0.07696057,0.1415387,0.1615709,293.8694,0.08406422,0.01375016,0.05685313,0.1604452,307.8444,block,241932,1.3824435258294825,Jet Engine_edit01_step.STEP,bracket-17,A0I0A,a0i0a-1,False,True,False
545,120174,240356,89957.88835088637,92270.67763160996,0.8812377932996509,3.0,0.5252424,0.2389061,0.9979106,1.076257,1119.217,0.0125628,0.1181515,0.2553297,0.8632891,776.8403,0.01622506,0.2988513,0.4977798,0.5927262,868.3681,0.211074,0.03631017,0.09484691,0.3649443,450.4282,block,987260,0.402111760928462,Grantz- GE Bracket Concept2k.STEP,ge-design-competition-jet-engine-bracket-1,Alan Grantz,alan.grantz-1,False,False,False
546,17482,34992,143447.6811493868,49011.84795015079,1.7866872705934649,8.0,0.2565852,0.2438738,0.7234258,0.7597599,627.6934,0.01528326,0.1597628,0.5802346,0.7752439,653.4083,0.01174794,0.333889,0.5949869,0.6717404,615.1506,0.1264177,0.05936167,0.0894996,0.2271931,332.7238,block,161947,0.641211134737759,GE Bracket.IGS,ge-jet-engine-bracket-47,Ian,ian-58,False,False,True
547,69820,139736,83194.79032634346,68905.1292019357,1.0120584074806602,25.0,0.5852394,0.4425293,1.33642,1.428489,974.2704,0.01674661,0.1565116,0.09541314,0.7174107,790.8665,0.05223162,0.5071791,0.8686717,0.9767345,1139.77,0.2485342,0.0500067,0.1162996,0.3664212,449.3513,block,634723,0.3718807127587553,GE_Grand1.stp,ge-bracket-version-grand-1-1,Jerry Grandov,jerry.grandov,False,False,False
548,69357,138762,56478.01467360977,52019.403242745815,0.8770104964873141,13.0,1.279595,0.1911337,1.643306,1.915709,1275.128,0.0372531,0.1653876,0.1770163,3.237015,1589.44,0.02339746,0.1633934,0.7101002,1.245413,1261.499,0.6046895,0.1131396,0.301066,0.7021601,723.1806,flat,640725,0.2524567255910356,GE_Grand2.stp,ge-bracket-grand-2-1,Jerry Grandov,jerry.grandov,False,True,False
549,47811,95690,116535.25055140015,68380.54837059572,1.2376364557696171,18.0,0.3270928,0.176745,0.7099157,0.7583985,881.8689,0.01481206,0.09379631,0.1484396,0.5980632,1057.257,0.02712071,0.2013809,0.38945,0.4625332,711.9081,0.1296308,0.03010981,0.06242695,0.2527673,348.3947,block,451255,0.5209125699647588,GE_Grand3.stp,ge-bracket-grand-3-1,Jerry Grandov,jerry.grandov,False,True,False
550,110599,221414,133322.79206819783,63768.85210808893,0.7763238427051787,55.0,0.4455892,0.2558586,0.8474519,0.9256089,1079.417,0.05079856,0.1575927,0.4430692,0.9114445,1055.092,0.04126889,0.3427956,0.4919123,0.5739083,826.5703,0.138322,0.04828156,0.07960598,0.2321098,349.3951,block,1223955,0.5959528805448443,GE_Grand4.stp,ge-bracket-grand-4-1,Jerry Grandov,jerry.grandov,False,True,False
551,35537,71142,57152.42154418711,49573.89579196153,1.21651857973414,18.0,1.562059,0.2263728,2.168819,2.445956,1185.335,0.03680466,0.1533715,0.7621654,3.330081,1581.605,0.02273916,0.193704,0.8759437,1.173954,964.5436,0.4545148,0.05734828,0.2600519,0.6037377,622.7632,flat,304145,0.2554713243025164,GE_Grand6.stp,ge-bracket-grand-6-1,Jerry Grandov,jerry.grandov,False,False,False
552,39295,78626,105805.05286383096,56031.55992372849,1.1988175885142598,10.0,0.8490369,0.6228914,1.380571,1.602469,1441.708,0.02798904,0.1564091,0.4107766,1.278577,934.0028,0.07045461,0.4970762,0.6020916,0.7730782,838.7567,0.1362833,0.07272239,0.06889255,0.2307522,329.5627,block,402295,0.4729485863013244,GE_Grand7.stp,ge-bracket-grand-7-1,Jerry Grandov,jerry.grandov,False,False,False
553,24980,49988,189873.50188063167,34568.020114416715,1.1774532339388586,8.0,0.246713,0.08732408,0.3864314,0.4338667,731.3763,0.007295869,0.0504867,0.03357214,0.3986045,510.8402,0.008790228,0.1147154,0.1702977,0.2076234,502.1217,0.1749815,0.028669,0.107636,0.2397654,546.7879,flat,318529,0.8487345534064237,GE_Grand8.stp,ge-bracket-grand-8-1,Jerry Grandov,jerry.grandov,True,False,False
554,60202,120656,65684.12842308424,72430.09734972601,1.1424837723750223,64.0,1.133401,0.3250572,1.700114,1.913257,1151.005,0.03959612,0.1635582,0.9200137,2.202815,1464.712,0.01642599,0.4058903,0.7874861,0.8691602,1021.314,0.338448,0.09253825,0.1853833,0.469737,556.9026,flat,464108,0.2936080540511866,GE_Grand9.stp,ge-bracket-grand-9-1,Jerry Grandov,jerry.grandov,False,False,False
556,46224,92612,90854.30461570864,46127.606338065416,1.0173414660114342,42.0,0.7175832,0.2829626,1.018957,1.169367,1081.008,0.04533928,0.094342,0.2140171,1.038864,866.9935,0.02239196,0.2986392,0.3735012,0.4702314,561.3707,0.3134107,0.08828578,0.1966563,0.3945963,1130.326,beam,528928,0.4061187416322176,Handy90IGSultralight.IGS,spacehugger-1,Nic,nic,False,False,False
559,28248,56528,146640.6935632273,38012.72172760104,1.2014760490651542,9.0,0.3442582,0.3331757,0.6643862,0.7684478,955.567,0.009213516,0.1193563,0.0522867,0.5788183,583.5518,0.01170731,0.37288,0.3679387,0.5167483,907.8229,0.2736382,0.06370648,0.1555286,0.3092617,413.5427,flat,348039,0.6554839002276261,Bracket_v58.STEP,holebracket-1,Hector Ulises Levatti,hector.ulises.levatti-1,True,False,False
560,43944,88320,156849.40759548935,59305.9501307058,1.2102363680742434,109.0,0.3116428,0.2382036,0.5703481,0.6409472,742.4075,0.008139477,0.08274276,0.05369775,0.4983591,533.4582,0.01000773,0.2661509,0.2869256,0.3928674,624.4615,0.2238959,0.04343048,0.1331858,0.271403,427.2609,flat,532566,0.7011168519518375,Bracket_v63f.STEP,strainerbracket-1,Hector Ulises Levatti,hector.ulises.levatti-1,True,False,False
561,53593,107214,100778.47101687864,52757.50500479855,0.993253995559513,8.0,0.5471702,0.1953442,0.8189684,0.9188657,965.2003,0.02071324,0.06341231,0.1965563,0.865717,637.4664,0.01793268,0.219606,0.3129278,0.3982261,452.4696,0.2238748,0.03887234,0.1355001,0.3288864,375.8026,beam,622613,0.4504797654454475,ge-model-24-v3-FEM.stp,barbabracket-1,bj,bj-2,False,False,True
562,57382,114792,100731.38270838094,52686.3065619145,0.9591087815419512,8.0,0.5479775,0.1971855,0.8201022,0.9201542,935.6151,0.02076307,0.06526149,0.197952,0.8717718,630.2556,0.01762907,0.2225684,0.3119216,0.4000901,437.2408,0.224824,0.0389112,0.1336164,0.3191381,386.2881,beam,665877,0.4502692807064629,ge-model-24-v3.stp,barbabracket-1,bj,bj-2,False,False,False
564,17436,34892,174156.61575099925,50981.18151329973,1.814761058675079,6.0,0.5409949,0.1461789,0.7690262,0.8710891,1015.744,0.04305169,0.08357565,0.3259441,0.694552,684.6626,0.06787121,0.1211917,0.2925877,0.3166988,419.0076,0.1268764,0.0432573,0.09245253,0.2392028,351.4999,flat,165118,0.7784800724069667,bracket_unwelded.STEP,welded-ge-jet-engine-bracket-1,BuseHase,busehase-1,False,False,False
565,17093,34206,181323.7221136728,49033.80819057949,1.797759649983683,6.0,0.5005836,0.1261406,0.7018395,0.7981685,1035.812,0.03137642,0.07135374,0.2990385,0.6538466,731.777,0.05496457,0.1032239,0.2567231,0.2766559,416.3334,0.1120666,0.03703164,0.08266752,0.2020012,340.6578,flat,168910,0.8105170378481175,bracket_welded.STEP,welded-ge-jet-engine-bracket-1,BuseHase,busehase-1,True,False,False
566,71162,142344,77102.09500386874,77897.01063044435,1.045396763647205,6.0,0.8100075,0.1022636,1.395687,1.504011,680.0916,0.04181401,0.282135,0.314021,1.064246,685.9179,0.06403405,0.2637101,0.6814563,0.7140086,510.4908,0.422389,0.187188,0.2171027,0.6195096,865.3824,block,645498,0.3446463646672933,GE Jet Engine Bracket Version 1.2 By M.STEP,m-kurniawan-ge-jet-engine-bracket-version-1-2-1,M Arie Kurniawan,m.arie.kurniawan-1,False,False,True
569,40789,81618,113913.25410597563,41117.45029963,1.0209366073256645,11.0,1.388007,1.028188,2.035197,2.48575,1877.546,0.04221057,0.4432695,0.9659398,2.179978,1290.693,0.02733021,0.7708408,0.758178,1.04213,1183.077,0.464388,0.208493,0.3373879,0.5297961,735.4132,arch,473641,0.5091922458537111,Engine_bracket_Final.stp,ge-jet-engine-bracket-challenge-26,Ilioni Alin,ilioni.alin,False,True,False
570,23623,47282,204115.9431713016,52653.60195402976,1.5400167381674892,10.0,0.6346649,0.0718235,0.9427118,1.054138,1243.536,0.02369068,0.08661705,0.2310128,0.8802979,799.386,0.04241226,0.07732548,0.3447709,0.353151,519.6784,0.09080731,0.02060822,0.06055923,0.1719952,523.7786,flat,296359,0.9123982659757182,engine bracket.IGS,engine-bracket-8,aditya,aditya-9,False,False,False
571,17609,35238,112087.0805228718,31548.091839829453,1.3676145046270871,6.0,1.229204,0.5126817,1.493263,1.808433,1602.331,0.03635536,0.3130259,0.45986,1.966298,1121.614,0.00278654,0.2656701,0.3482971,0.455797,760.418,0.4012222,0.02260286,0.3332733,0.5795174,420.8361,butterfly,183576,0.501029249937237,v1.8.STEP,ge-jet-engine-bracket-final-1,pwanst,pwanst-1,False,False,False
572,39162,78856,155313.713042075,64784.527477527074,1.335514223387953,134.0,0.3127283,0.2434452,0.573507,0.6420161,774.3196,0.008210241,0.09174035,0.05838687,0.5087147,533.6689,0.00891959,0.2787429,0.2942539,0.4071132,626.6242,0.2254519,0.04652294,0.133366,0.2673387,424.3459,arch,442662,0.6942522972980752,Bracket_v64.STEP,strainerbracket2-1,Hector Ulises Levatti,hector.ulises.levatti-1,False,True,False
575,44514,89048,212067.59009995303,43784.350118639,0.9739120040078144,6.0,0.652737,0.05991099,0.9995611,1.111698,711.7321,0.04807244,0.06005515,0.1364189,0.8183776,369.8295,0.1157513,0.04922104,0.4046168,0.4102916,476.0066,0.128287,0.03402985,0.08189952,0.2129434,331.6616,flat,595731,0.94794212774679,design.stp,ge-challenge-2,Gustavo Vieira,gustavo.vieira-14,False,True,False
576,11892,23832,78308.56396621339,29350.8443336065,1.6748298182790569,13.0,1.015654,1.611386,2.285615,2.754735,1705.738,0.016563,0.07758027,0.1099521,0.9911463,1089.728,0.2509499,1.469404,1.556147,2.067934,1547.085,0.3746834,0.2236623,0.2226931,0.4152017,786.1161,arch,111484,0.3500392809289739,GEEB ES 5.stp,lines-ge-bracket-1,Eric,eric-124,False,False,False
580,32438,65024,111254.41684123976,50488.17625947313,1.2408013052455338,38.0,1.258505,0.2498574,1.753458,2.013993,1676.969,0.02693529,0.2116234,0.9108393,2.072723,1371.985,0.01915722,0.2539116,0.5588453,0.6664336,982.0971,0.6078825,0.1184594,0.3782305,0.7591377,776.1127,flat,357790,0.4973072432803417,jet_engine_bracket_challenge_v1.stp,ge-jet-engine-bracket-challenge-v1-1,Ryan Pulkrabek,ryan.pulkrabek-1,False,False,False
586,21655,43358,111292.165150224,41223.56112306741,1.4265764401341503,13.0,0.8256803,0.1145028,1.017843,1.204722,1444.635,0.02447212,0.1397771,0.3214334,1.297564,1102.825,0.006925956,0.1197295,0.2668982,0.3085379,598.3408,0.2897232,0.1411007,0.1561998,0.3531334,671.9543,butterfly,238587,0.4974759782215013,Bracket AM#2.STEP,bracket-am-2-1,Patrikurn,patrikurn-1,False,False,False
587,35247,70530,117113.42929488924,50811.1592482892,1.1869120561694024,10.0,5.832974,0.8183384,9.620708,10.53083,4792.189,0.3863628,0.4531699,1.099698,6.062685,2517.868,2.342554,0.4247978,4.510969,4.798464,2346.452,0.2867632,0.02034291,0.2194879,0.4600265,829.588,other,413708,0.523497028948155,ILikePlanes.STEP,ge-jet-engine-bracket-49,Chester Lee Coloma,chester.lee.coloma-1,False,False,False
589,28644,57308,104195.97995895628,32102.081594943447,1.055797837217483,6.0,0.4865655,0.5869203,1.052366,1.200519,819.1927,0.01451911,0.318227,0.4074536,1.07585,718.6181,0.0143146,0.7490612,0.6468942,0.996006,693.248,0.3404627,0.08313434,0.1938618,0.401337,483.5576,flat,355359,0.4657560304165345,PART FOR MESH.stp,naild-1,richard kilshaw,richard.kilshaw-1,False,True,False
590,63778,127592,90287.11709376112,42823.25801647714,0.8309482530116287,10.0,1.418212,0.4370218,1.821469,2.13031,2208.774,0.2106041,0.1861473,0.5555465,2.066259,1485.773,0.01594851,0.351669,0.5016956,0.6109115,900.3615,0.4392797,0.1827724,0.2897775,0.5722007,725.5113,flat,819895,0.4035834134091122,GE_bracket_fin.stp,ge-jet-engine-bracket-final-optimization-1,Florin Traila,florin.traila-1,False,False,True
592,80124,160244,172883.8702554537,106876.3984143728,1.1600402769563825,-0.0,0.3304057,0.2160427,0.6289175,0.6874867,620.1914,0.01200373,0.04436192,0.1226378,0.4240874,436.1768,0.0264897,0.2236858,0.3571353,0.4191437,569.9152,0.106954,0.01336534,0.06399163,0.2093548,325.8034,block,914929,0.772790900041878,GE_Challenge.stp,brackrt-challenge-1,Mike raymond,mike.raymond-1,False,True,False
595,46823,94158,120026.0346227627,69156.29928321342,1.2478541660154403,129.0,0.8833841,0.08068788,1.38614,1.510512,1011.664,0.01065453,0.08160182,0.3862474,1.087895,814.4816,0.136088,0.05881198,0.6263599,0.6274984,679.1258,0.172475,0.03480079,0.09820914,0.3598411,424.7381,arch,460319,0.5365163747637494,newge_final.SLDPRT,dart-lab-at-state-university-of-new-york-buffalo-1,Sulabh,sulabh-2,False,True,False
596,40528,81076,185316.06317809623,45969.41465003936,1.0480466684197725,6.0,0.4520127,0.06365044,0.5777421,0.6739796,613.5195,0.05825603,0.04966719,0.2447411,0.7998807,651.1423,0.005956011,0.09128644,0.1931499,0.225181,319.1263,0.1726387,0.0437007,0.1033456,0.2324851,343.4775,flat,582988,0.8283628024060902,generalelectric.STEP,ge-electric-bracket-1,Yashom Bhandarkar,yashom.bhandarkar-2,True,False,False
597,28644,57308,104195.97995895628,32102.08159494345,1.055797837217483,6.0,0.4873343,0.5868397,1.053232,1.201395,818.99,0.01450992,0.3166764,0.4067846,1.075257,766.0639,0.01432542,0.7478365,0.6458226,0.994919,700.6587,0.3396417,0.08300703,0.1936064,0.4011734,479.832,arch,358166,0.4657560304165345,PART FOR MESH.stp,naild-2,richard kilshaw,richard.kilshaw-1,False,False,False
598,25275,50682,102636.98262319255,47393.784804134426,1.3893574271653326,34.0,1.335209,0.179597,1.732661,2.03034,1770.178,0.02826557,0.1786318,0.7865325,2.367905,1110.679,0.02128514,0.2433628,0.4545314,0.6488449,959.0128,0.8016962,0.08110073,0.5082126,0.9621736,1000.182,flat,261808,0.4587873123256707,jet_engine_bracket_challenge_v3.stp,ge-jet-engine-bracket-challenge-v3-2,Ryan Pulkrabek,ryan.pulkrabek-1,False,False,True
600,54040,108240,69252.0516469499,35874.70082074267,0.8258166443019136,41.0,2.752695,0.332825,3.181194,3.877953,3708.264,0.1215804,0.4512557,1.526605,4.401375,3877.584,0.003891038,0.2096637,0.7000837,0.7222558,1657.383,0.9753466,0.1497178,0.7563324,1.457712,1593.747,beam,590536,0.309556670861866,GE bracket Try 6.STEP,2013-ge-jet-bracket-1,Amir Milak,amir.milak-1,False,True,False
601,20070,40160,257533.368270072,48499.0351791196,1.6389671537430013,6.0,0.3411199,0.0726855,0.4555979,0.5284506,559.7143,0.005198239,0.04432613,0.170949,0.501884,373.3481,0.001892072,0.05820665,0.1456266,0.1583378,256.1224,0.1519219,0.02279142,0.1081016,0.2651342,421.3087,flat,280020,1.151174156167222,new1.SLDPRT,jet-engine-bracket-18,Surajmal,surajmal-1,False,False,True
605,22483,44986,118520.23007652586,30378.822644534725,1.1817240943081673,6.0,3.072106,0.1903971,3.840384,4.528113,3261.805,0.1275941,0.134835,0.8282927,4.293437,2072.205,0.174031,0.1119042,0.9507194,0.960821,1682.095,0.2301622,0.0227692,0.1676337,0.436881,528.5266,butterfly,280549,0.5297854284420707,Form 2.STEP,form-2-1,Wei Jiang,wei.jiang-1,False,False,False
606,15346,30716,115077.60168592316,44908.19318305802,1.830263750247033,7.0,0.8366987,0.2705327,1.176104,1.352103,1426.917,0.02596209,0.2517968,0.05483365,1.17241,1040.973,0.06994788,0.1766455,0.4397188,0.4734227,602.0802,0.3245634,0.08617622,0.2235208,0.5825998,512.2781,flat,136748,0.5143968795360766,BRACKET-V2R-6.STEP,bracket-v2r-1,vitor,vitor,True,False,False
610,44103,88530,102235.36169464132,69113.41657407452,1.2905923606668934,82.0,0.530035,0.2815416,0.9249219,1.020967,833.7382,0.01176287,0.1331412,0.2732019,0.7767212,654.8217,0.004196743,0.3460697,0.4581643,0.5764043,602.4101,0.3431365,0.1747085,0.1872417,0.4301134,479.1571,block,391072,0.4569920667750468,GE JET BRACKET V_4.1.STEP,ge-jet-bracket-v-4-1-1,Arfi'an,arfi.an-1,False,False,True
611,78941,157902,83919.90737299192,47818.04661785239,0.7929496806569076,6.0,4.038142,0.8787472,4.603303,5.603368,4879.579,0.8236183,0.3777443,3.381416,7.792802,5165.624,0.1477412,0.802668,2.18446,2.193185,2372.41,1.052337,0.2148962,0.663723,1.138768,1766.12,beam,940110,0.3751219859572739,Redesigned GE engine bracket XV-04.STEP,ge-jet-engine-bracket-xv-04-1,Tan Wei Kok,tan.wei.kok-1,False,False,False
614,19882,39804,197669.37162571616,54353.11807332233,1.758661357169114,11.0,0.3166023,0.05768657,0.5598448,0.6004078,352.9765,0.01403365,0.3976998,0.03859162,0.6039102,328.6662,0.01403389,0.3197604,0.2756816,0.4268237,419.6461,0.2759177,0.02693389,0.2255695,0.4914199,510.9911,flat,206583,0.8835820911669513,JET ENGINE.SLDPRT,atc3d-1,loic,loic-8,True,False,False
615,36872,73900,124996.0141866528,63877.80406707107,1.334990256622364,40.0,0.4863868,0.7478207,1.382627,1.553212,2130.139,0.02214603,0.1612398,0.1990612,0.7417072,782.7192,0.05376477,0.7786362,0.9747189,1.247641,2130.581,0.3648846,0.1223326,0.1501237,0.4027899,821.8832,block,326828,0.5587321834143381,original 19713 060813 thirty eight.IGS,ge-bracket-25,Amartesh Sehgal,amartesh.sehgal-1,False,False,False
616,21113,42246,305617.7022772409,51418.94988408824,1.616380325110967,6.0,0.3123633,0.05162228,0.5282548,0.5842503,734.2139,0.004829827,0.03497972,0.1157301,0.4156737,494.504,0.04721312,0.06957351,0.2562918,0.264896,611.7841,0.1717609,0.02380841,0.1223543,0.2725885,683.7119,flat,262703,1.3661111291792671,GE_Engine_Brkt.igs,jet-engine-bracket-19,Harrell Holloway,harrell.holloway-1,False,False,True
623,15686,31404,46968.70845846176,22369.75412635978,1.2146376135023014,9.0,2.769284,0.5198011,3.228514,4.006623,2363.727,0.07239437,0.3095265,0.0897114,3.933871,2279.318,0.2044538,0.2386795,0.7040293,0.7498896,735.9659,0.8574763,0.4098331,0.5059093,1.12688,1238.208,beam,192630,0.2099501268093241,GE-V3a-STEP.stp,ge-bracket-competition-1,Renier Janse van Vuuren,renier.janse.van.vuuren-1,False,False,False
624,29214,58448,182383.35880525285,41160.895446063485,1.200281400499833,6.0,0.4353971,0.1270309,0.6905274,0.7583939,717.8787,0.01644419,0.07388385,0.1089133,0.5526466,431.5513,0.05509679,0.1126751,0.3031406,0.3204222,362.3806,0.161469,0.02119345,0.1165876,0.2553263,414.5222,flat,374563,0.8152536138594804,RobertMelvin_GEBracket.igs,ge-jet-engine-bracket-competition-entry-with-honeycomb-void-core-1,Robert Melvin,robert.melvin,True,False,False
625,79049,158150,79880.48114433081,45150.286771985775,0.7749720247294508,14.0,4.258674,0.9030216,4.855856,5.92722,5277.97,0.8189316,0.406355,3.46784,8.171566,4951.644,0.170377,0.8072972,2.268585,2.275805,2699.73,1.075841,0.2237421,0.6794842,1.161098,1870.083,beam,938196,0.3570657507151588,Redesigned GE engine bracket XV-05.STEP,ge-jet-engine-bracket-xv-05-1,Tan Wei Kok,tan.wei.kok-1,False,False,False
626,18969,37978,168419.12029183283,44882.78998813921,1.5903299114382523,11.0,1.134987,0.3056608,1.481788,1.73017,1302.465,0.06232534,0.1693029,0.5764388,1.826851,977.38,0.003641396,0.2222459,0.480772,0.4921486,576.2344,0.1891214,0.06576345,0.1353823,0.3341075,381.4059,flat,208540,0.7528334677044929,GE Challengephase1.iges,gejetp1-1,Fernando Martinez,fernando.martinez-5,False,False,False
628,32423,64902,91316.4686321025,31678.72618784158,1.0125801318975916,15.0,0.843767,0.3675195,1.206474,1.387795,1797.12,0.01294436,0.101405,0.1134608,1.067089,1310.37,0.0975147,0.3641552,0.4943296,0.5998184,627.2844,0.3524406,0.1420931,0.2440396,0.4073595,617.8683,arch,454608,0.4081846147854981,Form 4+.STEP,form-4-2,Wei Jiang,wei.jiang-1,False,False,False
630,24320,48660,95345.5774536518,30949.634456176544,1.1491356653021374,6.0,0.9317563,0.237065,1.09778,1.321775,1107.283,0.03218142,0.2079783,0.5440214,1.54362,1038.069,0.01275788,0.1346417,0.2456883,0.3207391,527.0447,0.4392346,0.1203893,0.3007838,0.5774016,649.7908,beam,283004,0.4261947312178236,bracket_14.igs,ge-engine-bracket-10-1,Mandli Peter,mandli.peter,False,True,False
631,9065,18150,64257.29548133524,25353.559413274525,1.7758892075779622,6.0,1.374301,0.616425,1.725313,2.079509,1993.522,0.01148612,0.3179317,0.242742,2.199358,1329.03,0.06603303,0.4039558,0.5297696,0.5841216,810.1162,0.8877843,0.2761097,0.624585,0.9919956,1108.935,beam,82414,0.2872301108015685,V8.SLDPRT,engine-mount-1,ashish,ashish--6,False,False,False
633,39735,79630,115174.40913545572,58271.11971653113,1.2224499673055471,41.0,1.176807,2.776586,3.701871,4.427827,4958.874,0.02931177,0.2177866,0.2243181,0.9769762,2147.667,0.3873309,2.611334,3.011658,3.760839,4185.6,0.4146666,0.1194016,0.2157615,0.4720077,1571.813,block,378748,0.5148296088354871,10813 GE bracket.IGS,ge-bracket-27,Amartesh Sehgal,amartesh.sehgal-1,False,False,False
634,42405,84854,307640.73368111055,73622.06918311556,1.3466627773868824,12.0,0.1765907,0.07390305,0.2882791,0.3210982,636.5765,0.007446147,0.02727519,0.066149,0.2388842,412.1355,0.009662043,0.08560776,0.1418691,0.1656774,307.6467,0.0884432,0.004973982,0.05851659,0.1746341,313.7518,block,565751,1.3751540795545645,FINAL BRACKET AARON WEISSBART 8.9.2013 1930 pacific time.stp,ge-jet-engine-bracket-challenge-8,Aaron Weissbart,aaron.weissbart,False,False,False
